119.93.39.60 - - [04/Oct/2020:17:48:17 -0700] "GET /images/clients-1-200x90.png HTTP/1.1" 200 11768 "https://filholland.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:12 -0700] "GET /images/clients-2-200x90.png HTTP/1.1" 200 22741 "https://filholland.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:12 -0700] "GET /images/clients-3-200x90.png HTTP/1.1" 200 9795 "https://filholland.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:24 -0700] "GET /images/clients-4-200x90.png HTTP/1.1" 200 8691 "https://filholland.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:12 -0700] "GET /images/bg-footer-1.jpg HTTP/1.1" 200 139145 "https://filholland.com/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:13 -0700] "GET /images/bg-project-2.jpg HTTP/1.1" 200 324340 "https://filholland.com/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:13 -0700] "GET /fonts/materialdesignicons-webfont.woff2?v=1.4.57 HTTP/1.1" 200 80271 "https://www.filholland.com/css/fonts.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "www.filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:13 -0700] "GET /fonts/materialdesignicons-webfont.woff?v=1.4.57 HTTP/1.1" 200 102552 "https://filholland.com/css/fonts.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "filholland.com"
119.93.39.60 - - [04/Oct/2020:17:47:48 -0700] "GET /fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77675 "https://www.filholland.com/css/fonts.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "www.filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:17 -0700] "GET /fonts/fontawesome-webfont.woff?v=4.7.0 HTTP/1.1" 200 98024 "https://filholland.com/css/fonts.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:18 -0700] "GET /images/branches-taguig-570x370.jpg HTTP/1.1" 200 307867 "https://www.filholland.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "www.filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:19 -0700] "GET /images/branches-bacolod-570x370.jpg HTTP/1.1" 200 229920 "https://www.filholland.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "www.filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:18 -0700] "GET /fonts/fontawesome-webfont.woff?v=4.7.0 HTTP/1.1" 200 98024 "https://www.filholland.com/css/fonts.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "www.filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:26 -0700] "GET /images/slide-1-1920x753.jpg HTTP/1.1" 200 1142929 "https://www.filholland.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "www.filholland.com"
119.93.39.60 - - [04/Oct/2020:17:48:19 -0700] "GET /images/slide-4-1920x753.jpg HTTP/1.1" 200 1157038 "https://www.filholland.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36" "www.filholland.com"
66.220.149.8 - - [04/Oct/2020:17:59:22 -0700] "GET /images/ie8-panel/warning_bar_0000_us.jpg HTTP/1.1" 404 88 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.filholland.com"
157.55.39.144 - - [04/Oct/2020:18:22:35 -0700] "GET /about-us.php HTTP/1.1" 200 37653 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "filholland.com"
173.252.95.3 - - [04/Oct/2020:18:43:12 -0700] "GET /images/ie8-panel/warning_bar_0000_us.jpg HTTP/1.1" 404 88 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "filholland.com"
157.55.39.153 - - [04/Oct/2020:19:42:54 -0700] "GET /images/clients-3-200x90.png HTTP/1.1" 200 9795 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "filholland.com"
34.74.109.153 - - [04/Oct/2020:21:00:37 -0700] "GET /robots.txt HTTP/1.1" 404 88 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "filholland.com"
34.74.109.153 - - [04/Oct/2020:21:00:42 -0700] "GET /robots.txt HTTP/1.1" 404 88 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "filholland.com"
34.74.109.153 - - [04/Oct/2020:21:08:34 -0700] "GET /robots.txt HTTP/1.1" 404 88 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.filholland.com"
34.74.109.153 - - [04/Oct/2020:21:08:42 -0700] "GET /robots.txt HTTP/1.1" 404 88 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.filholland.com"
34.74.109.153 - - [04/Oct/2020:21:08:31 -0700] "GET / HTTP/1.1" 200 40278 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:06 -0700] "GET / HTTP/1.1" 200 40278 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6 MSIE 7.0 Sucuri Integrity Monitor/2.4" "filholland.com"
